id;stock
257560;2236
257561;5458
257562;1219
257563;4742
257564;306
257565;5235
257566;8449
257567;9012
257569;6382
257570;9769
257571;333
257573;9567
257574;2007
257575;5850
257576;7770
257578;2672
257579;4173
257580;1503
257582;8953
257583;9337
257584;3258
257585;9035
257586;2157
257587;3711
257588;1823
257589;3228
257591;3792
257592;9266
257593;6173
257595;9811
257598;103
257600;7555
257601;4104
257602;450
257603;7364
257604;5306
257605;2852
257606;2353
257607;2516
257608;3740
257610;6427
257611;6089
257612;7519
257613;3436
257614;498
257615;6026
257616;4246
257617;2946
257620;155
257621;2560
257622;3591
257623;3705
257624;6920
257625;4023
257626;1415
257627;4885
257628;6918
257629;3492
257630;2272
257631;3748
257632;4230
257633;2599
257634;8300
257635;5216
257636;1495
257637;7339
257638;182
257639;8458
257640;7736
257641;6670
257642;1232
257643;4991
257644;4540
257645;5613
257646;6704
257647;5214
257648;5847
257649;4582
257650;309
257651;4642
257652;3212
257656;7854
257665;8372
257667;2540
257670;9184
257671;7929
257672;9249
257675;5005
257676;6817
257682;9523
257684;3943
257686;1137
257687;6745
257689;8977
257690;5868
257692;2844
257694;8553
257695;5162
257697;2882
257698;186
257699;5110
257700;276
257701;2997
257702;1948
257704;4296
257706;6918
257707;9649
257708;8557
257709;3219
257710;5047
257713;7341
257714;2225
257715;8595
257716;8213
257718;5443
257719;3396
257720;7465
257721;5369
257722;6749
257723;7484
257724;8029
257725;2613
257726;5523
257727;8981
257728;1194
257729;7504
257730;6647
257731;4960
257732;9402
257733;3535
257734;4319
257736;8773
257737;4505
257738;816
257739;2487
257740;7392
257741;9719
257742;880
257743;369
257744;3380
257746;5933
257747;918
257748;1981
257749;6873
257750;3472
257752;1752
257753;9724
257755;6608
257756;8080
257757;457
257758;3261
257759;7440
257760;4625
257761;3010
257762;5324
257768;8714
257769;6618
257771;6060
257772;5225
257773;9578
257776;3434
257777;6483
257778;2853
257779;2470
257780;1883
257781;8497
257782;2347
257786;2726
257787;7626
257788;7714
257789;6400
257790;1385
257791;7915
257792;4568
257793;8486
257794;5243
257796;5706
257797;2557
257798;4232
257799;8299
257801;9676
257802;2221
257803;62
257806;4080
257807;6398
257808;907
257809;7930
257810;6416
257811;7005
257812;8089
257813;310
257814;7129
257815;2745
257816;9182
257817;4900
257824;1098
257825;5085
257826;2871
257827;9741
257829;4107
257830;9939
257832;3446
257833;2055
257834;1508
257835;9300
257836;9974
257837;8359
257838;9718
257839;4701
257840;3432
257841;8509
257842;3679
257843;9044
257844;8520
257845;1926
257846;4308
257847;2029
257848;3949
257849;6930
257850;2395
257851;1367
257852;3692
257853;5761
257854;1346
257855;1959
257856;2250
257857;2113
257858;9960
257859;7435
257860;2225
257861;1145
257865;3460
257866;9696
257867;1890
257868;5417
257869;8321
257870;1479
257871;3187
257872;7484
257878;1276
257879;3876
257883;5070
257884;8432
257885;7650
257886;3011
257887;3581
257889;3197
257892;7565
257893;342
257896;6584
257897;2794
257898;6477
257899;3664
257900;6781
257901;8769
257902;4839
257903;2633
257904;647
257905;3813
257907;7779
257908;5913
257909;479
257910;4479
257911;7085
257912;2498
257913;9117
257914;4411
257915;1330
257917;3865
257918;702
257919;6778
257920;5680
257921;5945
257922;8828
257923;7056
257924;9214
257925;1661
257926;5392
257927;1021
257932;5794
257933;4787
257934;1192
257936;6214
257937;4614
257939;5910
257940;2463
257941;1519
257942;4426
257943;2404
257944;7143
257955;3755
257956;7884
257959;535
257960;4391
257961;5678
257962;3515
257963;433
257964;4624
257966;6845
257967;4326
257968;8091
257969;1588
257970;4493
257971;8970
257972;8811
257976;8980
257977;3577
257978;9764
257980;3764
257981;4669
257982;629
257983;460
257984;3180
257985;7232
257986;7379
257987;5582
257988;3871
257989;9963
257990;8046
257991;496
257992;5803
257993;7006
257994;6393
257995;4376
257996;9002
257997;9074
257998;7507
257999;9594
258000;3823
258002;4221
258003;5164
258004;308
258005;2880
258006;3789
258007;5623
258008;4514
258009;5882
258010;4129
258011;9795
258012;1730
258013;908
258014;1198
258015;3916
258016;7678
258017;608
258018;8968
258019;7590
258020;5830
258021;6430
258022;335
258024;601
258025;7771
258026;9666
258027;93
258028;7576
258029;2249
258030;8486
258031;8281
258032;5087
258033;7170
258034;8798
258035;2128
258036;3405
258037;9714
258038;1885
258039;8667
258040;355
258041;7285
258042;1885
258043;9300
258044;8567
258045;4555
258046;7409
258047;8035
258049;8516
258050;9016
258052;3274
258054;1210
258060;5231
258061;6888
258062;6692
258063;3375
258064;5951
258065;5935
258066;3139
258067;2082
258068;8408
258069;2583
258070;4752
258071;3291
258072;6285
258073;5717
258074;5345
258075;3941
258076;2653
258077;2406
258078;1738
258080;308
258081;2567
258082;946
258083;1067
258084;612
258088;7677
258089;6208
258090;5059
258091;9672
258092;3405
258093;651
258095;1668
258096;6023
258097;7082
258101;8541
258103;7205
258105;8226
258106;1173
258107;5730
258108;363
258109;3114
258110;4831
258111;5630
258112;9541
258113;5063
258114;8464
258115;9830
258116;6019
258117;2685
258118;402
258119;5468
258120;9875
258122;1502
258123;9780
258124;7601
258125;9917
258126;7946
258127;1735
258129;1627
258130;1218
258131;3953
258132;3735
258133;6393
258134;7578
258139;2988
258140;4100
258141;6023
258142;1808
258143;4800
258144;2554
258150;2795
258151;626
258152;3391
258153;8716
258154;3562
258155;6710
258156;949
258158;8341
258160;4221
258161;7283
258162;671
258168;6883
258170;4167
258171;6956
258172;7839
258173;9775
258174;4191
258175;3395
258176;2457
258177;4586
258178;6190
258179;6761
258180;5046
258181;2702
258182;2931
258183;6624
258184;7783
258185;2061
258186;2348
258187;4414
258188;1450
258189;4186
258191;2417
258192;7599
258193;6848
258194;5112
258195;5574
258196;6064
258197;9057
258198;873
258199;4176
258200;3273
258201;655
258202;3185
258203;6653
258204;5810
258205;7676
258206;3804
258207;1804
258208;3676
258209;5553
258210;5464
258211;4506
258212;6830
258214;2890
258215;3671
258217;4836
258220;1158
258221;6222
258222;5126
258223;1506
258224;5310
258225;6085
258226;8513
258227;52
258228;6158
258229;8116
258230;7969
258231;8928
258232;2151
258233;8843
258234;7551
258235;7096
258236;6134
258237;265
258238;9852
258239;8570
258240;7887
258241;7338
258242;8080
258243;6476
258244;7655
258245;5944
258246;6304
258247;8474
258248;7004
258249;4901
258250;1047
258251;1927
258252;7865
258253;2027
258254;784
258256;3543
258257;9612
258258;6914
258259;6342
258260;2214
258261;1404
258262;8242
258264;6918
258266;5692
258267;8534
258268;8371
258269;1919
258270;587
258271;6250
258272;6756
258273;4672
258275;4975
258276;1537
258277;8767
258278;2566
258280;2194
258286;1062
258287;5984
258288;3024
258289;8034
258290;3329
258291;2614
258292;2306
258293;5314
258294;8175
258295;2371
258296;6252
258297;4331
258299;4980
258300;8763
258301;8957
258302;5383
258303;2793
258304;3232
258305;756
258306;5626
258307;9413
258308;7687
258309;7154
258310;2747
258311;6884
258312;9848
258313;2413
258314;9921
258315;3280
258316;6600
258317;5170
258318;1762
258319;3095
258320;8163
258321;2470
258322;444
258323;5595
258324;3689
258325;9178
258326;1499
258327;2688
258328;6931
258329;561
258330;9891
258331;9577
258332;3989
258333;4217
258335;3509
258345;2963
258346;2356
258347;3970
258348;5387
258350;8040
258351;5391
258352;3748
258353;4656
258354;94
258357;2291
258358;4163
258359;1862
258360;2265
258361;89
258362;8875
258367;3039
258368;4879
258372;5092
258373;51
258374;8751
258375;8813
258376;2135
258377;6665
258378;7574
258380;4035
258381;416
258382;3849
258383;5287
258384;2587
258385;8462
258386;702
258387;1392
258389;1737
258390;2746
258391;9487
258393;3583
258394;656
258395;4229
258396;2440
258397;4335
258399;6006
258400;9050
258401;9586
258402;7641
258403;4002
258404;5746
258406;9201
258408;5922
258409;7668
258410;639
258411;3052
258412;7302
258414;4377
258415;7261
258416;3658
258417;5105
258418;2262
258419;3911
258420;9401
258421;8281
258422;3444
258423;1631
258424;392
258425;1486
258426;315
258427;6847
258428;5524
258429;1936
258433;6385
258435;9684
258436;3672
258437;6650
258438;7251
258439;1764
258440;6884
258442;7499
258443;3556
258444;1495
258445;8886
258446;3225
258447;6306
258448;8389
258449;2779
258453;3820
258457;4829
258459;5742
258460;4777
258461;3165
258462;6688
258463;6394
258466;8819
258468;5342
258473;9831
258474;8666
258475;4050
258479;4653
258485;7504
258486;7889
258487;2356
258488;2069
258489;4990
258490;5978
258491;1269
258492;5756
258493;127
258494;6968
258498;3959
258499;1643
258501;6039
258502;5410
258503;5455
258504;3666
258505;9615
258506;9701
258507;3346
258508;5286
258509;6548
258515;6467
258517;9481
258521;6793
258522;4837
258523;8637
258524;1122
258525;3790
258526;5081
258530;8929
258531;1457
258532;1062
258533;2577
258534;9806
258535;5765
258536;7732
258539;1157
258540;3790
258541;3639
258542;4295
258543;7847
258544;8080
258545;2897
258546;3172
258547;9575
258550;89
258553;232
258562;892
258563;4328
258565;8543
258566;3125
258567;9075
258568;2122
258569;6944
258571;3835
258572;7838
258573;7587
258577;6223
258578;1549
258579;4822
258580;3216
258582;9349
258583;1725
258584;1286
258585;776
258589;260
258592;2624
258593;6168
258594;7857
258595;1806
258596;7720
258597;928
258598;7403
258599;4130
258601;9080
258602;5177
258603;220
258604;5753
258605;7629
258606;3974
258607;7816
258608;8716
258609;4603
258610;5247
258611;4137
258612;8856
258613;9020
258614;4758
258615;8787
258616;2033
258617;3868
258618;2875
258625;7171
258628;6427
258631;223
258632;6115
258633;3013
258634;4887
258636;5028
258637;3844
258638;2710
258639;837
258642;9804
258643;5477
258646;7546
258647;755
258648;1533
258649;6240
258654;3353
258655;7338
258656;6140
258657;2013
258658;7389
258663;1638
258664;6223
258665;70
258666;9505
258667;1156
258668;3997
258669;6702
258670;574
258671;4406
258672;9560
258673;4679
258674;5447
258678;3202
258679;7840
258680;4893
258681;2294
258683;8569
258684;3475
258685;9410
258686;4480
258687;8616
258688;6709
258689;3238
258690;4056
258691;1734
258692;6561
258707;1973
258708;3516
258709;6708
258710;5863
258711;7863
258713;1072
258714;4640
258717;3392
258718;9860
258722;2140
258723;8853
258724;2200
258725;7608
258726;748
258727;3370
258728;6515
258729;3505
258730;6830
258731;8109
258732;4341
258733;7480
258740;1070
258741;7178
258742;681
258743;7589
258744;8339
258745;4374
258746;2196
258749;166
258750;5909
258752;2515
258754;8307
258755;982
258756;7318
258757;5031
258758;3881
258768;707
258769;7195
258771;2749
258772;8426
258774;5995
258776;5475
258777;3790
258778;9230
258779;3450
258780;2357
258782;3833
258783;4502
258784;8321
258786;6046
258787;9311
258788;4784
258790;6414
258792;6248
258793;4961
258794;8352
258795;9730
258796;3513
258797;9683
258799;3008
258800;9515
258801;883
258810;7772
258811;7211
258812;584
258813;5770
258814;2918
258815;2930
258816;8713
258817;288
258824;9411
258826;4589
258827;3072
258828;3473
258829;1380
258830;9274
258831;4892
258832;5537
258833;9300
258834;3506
258835;7703
258836;3387
258837;6602
258840;1600
258841;9820
258842;3416
258843;1371
258848;7569
258849;7414
258856;5267
258857;5627
258858;2057
258859;2676
258860;438
258861;1425
258862;2093
258863;2317
258865;4472
258866;2301
258867;5039
258868;601
258869;278
258870;1588
258871;4246
258872;8412
258873;553
258874;5786
258875;4551
258876;6236
258877;203
258878;2784
258879;7164
258880;5796
258881;8111
258885;2211
258886;9595
258889;8968
258891;6511
258892;4367
258893;3271
258894;551
258895;7832
258897;2143
258898;395
258899;3681
258900;9260
258901;9652
258903;8351
258904;4478
258905;1230
258906;1943
258907;7346
258908;8194
258909;2501
258910;692
258911;1150
258914;6392
258915;5794
258921;6059
258922;4041
258923;7749
258924;8864
258925;9509
258926;2412
258927;3857
258928;7766
258929;700
258930;6985
258931;3855
258932;9714
258933;5232
258935;2998
258937;7515
258938;2447
258939;7706
258940;8800
258941;4180
258942;8611
258943;918
258944;1925
258945;9430
258946;1696
258948;1932
258949;8964
258950;907
258951;7842
258952;3300
258953;6869
258954;7098
258955;6563
258956;7951
258957;5553
258958;5372
258959;9225
258960;1664
258961;1438
258963;8776
258964;3108
258967;1458
258968;609
258969;8990
258970;7102
258971;7619
258976;2428
258977;772
258978;7814
258979;6658
258980;2219
258982;2932
258983;6007
258984;1074
258985;6209
258986;911
258987;9758
258988;7125
258989;9779
258990;1574
258991;6043
258992;6444
258993;1690
258994;9721
258995;3100
258996;3109
258997;3897
258998;2728
258999;9174
259000;7311
259001;1360
259004;3897
259006;6779
259007;5906
259008;2350
259009;9529
259010;3960
259012;6596
259013;6321
259017;2376
259018;821
259019;2000
259020;8007
259021;5782
259022;8129
259023;7568
259024;4210
259025;5932
259026;2450
259027;6418
259029;9399
259030;6244
259031;737
259032;6476
259033;9614
259036;2219
259037;4147
259038;9406
259039;424
259040;7650
259041;4114
259042;5530
259043;4052
259044;2507
259045;4607
259046;333
259047;9919
259048;8539
259049;2218
259050;3931
259052;4062
259053;1700
259054;5343
259055;6806
259056;8712
259057;7726
259058;2606
259059;9381
259060;144
259061;4006
259062;7452
259063;5435
259064;7764
259065;9035
259066;7157
259067;6480
259068;651
259073;1596
259074;2859
259075;448
259076;3401
259077;95
259078;3473
259079;2265
259080;2890
259081;9466
259082;3190
259083;2665
259084;5923
259089;3718
259090;7852
259091;9125
259092;7669
259093;980
259096;9408
259097;5057
259098;763
259099;5106
259100;467
259101;69
259102;43
259103;2556
259104;6464
259105;1184
259106;1746
259107;598
259108;7669
259109;5100
259110;5641
259111;9374
259112;1876
259113;2194
259114;3275
259115;9649
259116;5938
259117;2733
259118;8441
259119;9670
259120;9768
259121;454
259122;426
259124;5504
259125;1708
259128;9761
259131;7250
259132;4309
259133;6253
259134;7103
259136;6591
259139;6251
259140;747
259141;7560
259142;805
259143;7329
259144;239
259145;1291
259146;7363
259147;1661
259148;3585
259149;6405
259150;280
259151;3546
259152;2506
259153;7740
259154;4759
259155;1217
259156;2824
259159;4610
259160;6067
259161;679
259162;5286
259163;1272
259164;5350
259165;6762
259169;9291
259170;5446
259171;106
259172;3286
259173;7789
259175;6465
259176;448
259177;1357
259178;3979
259180;1752
259181;1629
259182;8918
259183;3100
259184;9416
259186;7226
259187;7003
259188;2885
259189;652
259190;8227
259191;976
259192;2680
259194;5752
259195;9038
259196;775
259197;1855
259198;7854
259199;7162
259201;4829
259202;8759
259203;881
259204;9207
259205;7150
259206;1886
259207;6232
259208;1834
259209;3296
259210;2064
259211;1008
259212;3725
259213;4054
259216;7117
259217;7895
259218;2767
259219;4076
259220;7333
259221;3127
259222;2615
259223;6379
259224;7168
259225;3662
259226;4438
259228;8591
259229;82
259230;3552
259231;3534
259232;9441
259233;3742
259234;9500
259235;9285
259236;872
259237;619
259238;621
259239;6177
259240;1183
259241;938
259242;4029
259243;4053
259244;2722
259245;3964
259246;722
259247;4778
259248;727
259253;6243
259254;1249
259255;2624
259256;8936
259257;8118
259258;4303
259259;8656
259260;8179
259261;7866
259264;469
259265;479
259267;6928
259268;1650
259269;562
259270;1126
259274;226
259276;507
259277;5042
259278;772
259279;676
259280;5516
259281;9518
259282;4672
259283;8880
259284;4868
259285;8933
259286;8832
259287;7178
259288;724
259289;4006
259290;3657
259291;7231
259292;529
259293;2096
259294;9997
259295;9122
259296;8457
259297;7938
259298;3501
259299;8925
259300;7561
259301;1522
259302;7491
259303;9726
259304;8014
259305;3846
259306;5795
259307;5042
259308;9539
259309;6956
259310;6279
259311;8570
259312;8978
259313;3916
259314;5857
259315;6578
259316;6988
259317;2494
259324;6457
259325;9482
259326;8242
259327;809
259328;8105
259329;8842
259330;462
259339;451
259340;2171
259341;3336
259342;251
259344;8006
259345;8925
259354;3575
259355;6596
259356;6551
259357;467
259358;8080
259359;7363
259360;8968
259361;954
259362;3196
259363;3953
259364;2401
259365;1159
259366;1299
259367;4039
259368;2416
259369;6643
259370;359
259374;2077
259375;5146
259377;1590
259379;4228
259380;207
259385;5139
259386;9889
259387;8798
259391;6794
259394;2928
259395;3495
259397;6701
259398;9620
259399;7687
259400;7242
259401;617
259403;85
259408;74
259409;4269
259410;1910
259411;1067
259412;3430
259413;93
259414;2365
259415;5924
259416;5282
259417;7087
259418;7674
259419;3573
259420;5124
259421;9254
259423;9216
259424;8607
259425;5942
259426;8208
259427;7729
259428;5492
259429;1812
259430;6455
259431;8056
259432;9571
259433;1901
259434;6476
259435;8505
259436;7162
259438;1557
259443;6237
259444;575
259445;6669
259446;7020
259447;3505
259448;4625
259449;283
259450;8435
259454;4376
259455;2586
259456;3676
259458;8257
259459;819
259460;5291
259461;1884
259462;6524
259463;441
259464;7377
259465;8124
259466;6875
259467;802
259468;3094
259469;3044
259470;2574
259471;258
259472;6207
259473;3216
259474;8896
259475;8281
259476;9231
259477;2552
259478;5627
259479;4610
259480;1773
259481;6153
259482;2366
259483;5486
259484;5212
259485;8810
259486;5887
259487;497
259488;5115
259489;5902
259490;3036
259491;3815
259492;438
259493;9648
259494;3345
259495;8870
259496;2619
259497;3478
259498;715
259499;4888
259503;3408
259504;2271
259505;3175
259506;3040
259507;2620
259508;6459
259509;1732
259510;5384
259511;4361
259512;3284
259513;7444
259514;3996
259515;1073
259516;8444
259517;7925
259518;4597
259519;4147
259520;9421
259521;3617
259525;4235
259526;9941
259527;4869
259528;5246
259529;6300
259530;1463
259532;5807
259533;7679
259537;2191
259538;7738
259539;7250
259540;343
259541;1277
259542;7590
259543;3544
259544;915
259545;4272
259546;3450
259547;6378
259548;3783
259549;3655
259550;2790
259551;1679
259552;801
259555;4299
259556;5141
259557;2998
259558;9920
259559;4708
259560;7547
259561;4555
259562;2818
259563;9482
259564;7897
259565;3354
259566;4032
259567;3996
259569;2407
259570;1486
259571;9573
259572;2112
259573;6205
259574;9082
259575;4109
259577;2641
259578;3647
259580;6329
259581;8478
259582;5875
259583;669
259584;5320
259585;8127
259586;8138
259587;9282
259588;167
259589;6916
259590;9251
259593;5653
259594;9333
259595;5038
259596;2108
259597;6059
259598;87
259599;1044
259601;3256
259602;950
259604;959
259605;1189
259608;8396
259609;6352
259610;3221
259611;1149
259612;4846
259613;1790
259614;1319
259615;2531
259616;314
259617;5689
259618;3653
259619;7999
259620;6074
259621;9288
259622;4803
259623;1909
259624;4048
259628;4599
259629;7246
259630;3122
259631;7658
259632;9157
259633;2625
259634;5552
259635;6301
259636;3034
259637;2286
259638;8050
259639;1146
259640;401
259642;2143
259643;3857
259644;1915
259645;2826
259646;5747
259647;4735
259648;5086
259649;2560
259650;8833
259651;1862
259652;8112
259653;5414
259654;176
259655;3512
259656;8213
259657;4832
259658;7299
259659;5147
259660;8420
259662;7652
259663;9321
259664;1870
259665;3091
259666;9840
259667;7601
259668;7477
259669;9833
259670;6007
259671;7703
259672;7859
259673;7000
259674;2604
259675;4029
259676;7581
259677;4259
259678;3187
259679;7513
259680;3055
259681;4775
259682;4106
259683;5059
259684;6255
259685;7025
259686;530
259687;6194
259688;8096
259689;9304
259690;9206
259691;2242
259692;6597
259693;4160
259694;3523
259695;7038
259697;2265
259702;1375
259703;4427
259704;5356
259705;8777
259706;894
259707;6470
259708;8658
259709;3850
259711;9123
259712;6402
259715;8623
259717;8721
259718;9972
259719;347
259720;3327
259721;6859
259722;75
259723;1129
259724;4713
259729;4676
259730;5851
259731;2615
259732;7145
259733;354
259736;2967
259737;3595
259738;2602
259739;3196
259740;1429
259741;3839
259742;9715
259743;6876
259744;9461
259745;2323
259746;7805
259748;2181
259749;5626
259750;322
259751;9872
259752;1804
259753;6565
259754;8447
259755;1410
259756;2742
259757;275
259758;3335
259759;6266
259760;3527
259761;3118
259762;1432
259763;5151
259764;3075
259765;4924
259766;6743
259767;1540
259768;8862
259769;7863
259770;4369
259771;8715
259772;1259
259773;557
259774;4585
259775;549
259776;9425
259777;3553
259778;6520
259779;8045
259780;5873
259781;3262
259782;296
259783;9965
259784;2386
259785;8121
259787;3281
259788;661
259790;3282
259791;8941
259792;275
259793;8320
259794;8526
259795;9699
259796;6093
259797;4315
259798;4189
259799;6482
259800;2879
259801;5077
259802;2373
259803;2316
259804;4161
259805;331
259806;3659
259807;5284
259808;2574
259809;9139
259810;8444
259811;4540
259812;89
259816;5544
259817;9588
259818;369
259819;2339
259820;2000
259821;9331
259822;4121
259823;3318
259825;9035
259827;4428
259829;4445
259830;516
259831;1217
259832;4043
259833;6075
259834;3624
259835;3190
259836;1386
259837;9653
259838;9722
259839;8472
259840;6446
259841;1641
259842;8906
259843;3355
259844;9846
259845;9232
259846;9528
259847;8579
259848;9260
259849;522
259850;2584
259851;6753
259852;609
259853;5208
259854;7104
259855;569
259856;1260
259857;9170
259858;2888
259859;3561
259860;2736
259863;8455
259864;8759
259865;5559
259866;8355
259868;2233
259870;5846
259876;8358
259877;1918
259878;527
259879;3583
259880;4155
259881;8749
259882;3103
259883;2506
259884;7583
259885;8743
259886;4676
259887;823
259888;4985
259889;5828
259890;9218
259891;5289
259892;4027
259894;8353
259895;5685
259896;394
259897;1148
259898;3265
259899;5081
259900;6053
259901;6244
259902;8344
259903;2884
259904;2525
259905;9262
259907;3532
259909;6323
259910;826
259914;4559
259915;9461
259916;5608
259917;931
259918;631
259919;3127
259920;3076
259921;6621
259922;2164
259923;432
259924;8353
259925;9076
259926;4737
259928;3986
259929;7358
259930;6139
259931;2591
259932;2886
259933;2904
259934;2763
259935;7144
259936;8416
259937;7025
259938;6014
259939;539
259940;3259
259942;6359
259944;6497
259945;3890
259946;6610
259947;291
259948;8562
259949;678
259950;6417
259951;4322
259952;2119
259953;4573
259955;1882
259956;713
259957;9409
259958;6248
259959;8280
259960;2986
259961;2902
259962;8730
259963;4860
259964;812
259965;9853
259966;5436
259967;9938
259968;2518
259969;6310
259970;9865
259971;561
259972;7318
259973;2292
259974;1236
259975;7740
259976;4691
259978;4868
259979;8447
259980;2930
259981;8264
259982;9453
259983;9286
259984;3599
259985;8069
259986;8193
259987;9764
259988;7210
259989;6113
259990;7299
259995;3123
259996;3932
260000;715
260001;7542
260002;1821
260003;3290
260004;6761
260006;5292
260007;5178
260008;1387
260012;9918
260013;2472
260014;954
260015;4974
260017;7085
260018;7399
260019;1481
26002;5223
260020;5589
260022;9816
260023;866
260024;2953
260025;515
260026;7493
260027;3609
260028;8944
260029;1184
260030;6196
260031;2900
260033;7891
260034;5429
260035;8507
260036;1334
260037;6557
260038;3367
260042;7808
260043;723
260044;9895
260045;5024
260046;4233
260047;5646
260048;4621
260049;933
26005;1365
260051;8045
260052;816
260053;6093
260054;1303
260055;274
260056;4253
260057;2184
260058;1834
260059;8512
26006;6680
260060;7685
260061;9773
260062;2107
260063;4982
260064;1778
260065;7367
260066;6988
260069;6484
26007;8925
260073;6591
260074;8641
260075;758
260076;8446
260077;930
260078;156
260079;6883
260080;7607
260081;1782
260082;7068
260083;9324
260084;859
260085;3633
260086;3530
260087;4271
260088;2663
260089;2867
26009;6410
260090;6313
260092;3890
260093;3033
260094;5300
260096;7317
260100;4534
260101;8006
260102;7825
260103;7410
260104;4974
260105;3681
260106;7063
260107;2893
260108;1080
260109;1214
26011;5209
260110;8298
260115;1602
260120;4136
260121;3219
260122;6275
260123;2912
260124;2120
260125;7553
260126;6394
260127;4770
26013;8533
260131;9964
260132;9062
260133;8541
260134;101
260135;276
260136;4512
260137;8498
260138;2439
260139;6346
260141;3469
260142;2326
260143;9285
260144;9996
260145;4917
260147;8124
260148;492
260149;5102
260150;6348
26016;3838
260162;7238
260163;3955
260164;7297
260166;7171
260167;2197
260168;9274
260171;807
260172;5580
260173;3313
260174;4883
260175;2135
260176;86
260177;2409
260178;8138
260179;9690
26018;5797
260180;5959
260182;1435
260183;1772
260184;3296
260185;7421
260190;4888
260192;7541
260193;5489
260194;2617
260195;4491
260196;469
260197;8189
260198;8279
260200;4311
260201;7582
260203;1710
260204;2896
260205;1188
260206;5006
260207;6362
260208;1462
260209;7257
26021;4348
260210;9026
260214;542
260216;8169
260217;6122
260222;7606
260224;9381
260225;6084
260226;2384
260227;4392
260228;8339
260229;2082
26023;6532
260230;2932
260231;8724
260232;5381
260233;9413
260234;4418
260235;2884
260236;9110
260237;6146
260238;242
260239;271
26024;4649
260240;1812
260241;9111
260242;4025
260243;5382
260244;6501
260245;2590
260246;4780
260247;2176
260248;4714
260249;4655
260251;1558
260252;6891
260253;8315
260254;6585
260255;7962
260256;8409
260257;841
260261;6909
260266;6496
260270;5926
260271;3089
260272;1108
260273;3818
260274;6344
260275;8205
260276;5613
260277;1655
260278;635
260279;7387
260280;7128
260281;7046
260282;7473
260283;6512
260284;2336
260285;9217
260286;7421
260287;9033
260288;5091
260289;7731
26029;8293
260290;4332
260291;4964
260292;8442
260293;698
260294;4764
260295;4242
260296;1943
260297;2913
260298;754
26030;6356
260300;2679
260301;7297
260302;4852
260303;3004
260304;624
260305;7043
260306;7955
260308;1023
260309;867
260310;2529
260311;6131
260312;8334
260313;4697
260316;7811
260317;5596
260318;6061
260319;731
260320;4951
260321;5552
260322;9032
260323;7426
260324;3357
260325;6590
260327;6445
260328;1288
260329;3710
260330;8708
260331;8593
260332;9669
260333;9912
260334;8635
260335;9687
260336;8379
260337;4578
260338;5466
260339;7062
26034;3828
260340;8485
260341;3909
260343;3927
26035;6305
260361;9739
260362;9588
260363;9565
260364;706
260365;9955
260366;4434
260369;5367
260370;5001
260371;5956
260372;4471
260373;3379
260374;7166
260375;6830
260376;2207
260377;3842
260378;9949
260379;7741
26038;2997
260380;2126
260381;562
260382;2339
260383;3964
260384;4039
260385;8873
260386;3245
260387;2082
260388;7454
260389;7412
26039;9348
260390;6330
260391;1884
260393;3931
260394;6692
260395;4644
260396;6037
260397;9337
260398;4323
260399;3625
26040;2326
260400;9898
260401;3762
260404;3196
260407;7133
260408;6771
260409;1217
260410;7691
260411;1686
260412;1314
260413;7705
260414;1858
260415;7539
260416;8545
260417;1800
260418;1431
260419;1827
260420;4356
260421;8192
260422;3215
260423;2429
260425;308
260426;2051
260427;899
260428;6750
260429;3646
26043;5206
260430;8279
260431;1558
260432;7142
260433;1880
260434;7577
260435;5208
260436;9598
260437;4550
260438;7772
260439;5434
260440;3344
260441;284
260442;5310
260443;9111
260444;5830
260445;4088
260446;7368
260447;3976
260448;5245
260449;757
260450;2933
260451;3626
260452;4109
260453;7577
260454;2601
260455;1309
260458;7634
260459;9057
260460;4384
260461;2375
260462;4282
260467;7420
260468;2575
260469;760
260470;8701
260471;8167
260472;1947
260473;1423
260474;2924
260475;5013
260476;8999
260477;5891
260478;2722
260479;560
260480;1840
260481;3018
260482;2640
260483;1963
260484;8518
260485;3289
260489;6238
260490;4093
260491;9786
260492;6329
260493;1550
260494;3816
260495;5083
260496;4434
260497;3003
260498;290
260499;9122
260500;5491
260501;3123
260502;5808
260503;500
260504;9046
260505;9372
260506;2440
260507;1546
260508;8777
260509;1515
260510;4692
260511;8038
260512;5188
260513;7759
260514;3050
260515;1939
260516;6286
260517;3134
260518;1472
260519;7033
260520;2152
260522;3115
260523;1089
260524;6612
260525;2430
260526;1318
260527;6222
260528;1929
260529;5382
26053;8216
260530;1273
260531;353
260532;2635
260533;2788
260534;2469
260535;5478
260536;729
260537;2196
260538;1131
260539;8519
26054;4393
260540;2466
260541;7239
260542;9767
260543;1040
260547;6434
260548;1986
260549;9483
260550;9683
260551;6945
260553;6778
260556;9006
260557;470
260559;7941
260560;5525
260561;8069
260562;2168
260563;370
260564;667
260565;8276
260566;9232
260567;7718
260568;7965
260569;8394
260570;834
260571;5468
260572;2000
260573;5003
260574;8572
260575;8189
260576;4180
260577;2582
260578;5506
260579;6619
26058;747
260580;5657
260581;6093
260582;382
260583;8101
260584;4714
260585;5063
260586;6122
260587;1035
260588;2542
260589;123
26059;7535
260590;5695
260591;8105
260592;406
260593;3825
260594;444
260595;8465
260596;1623
260597;343
260598;5713
260599;1328
260600;2352
260601;8283
260602;307
260603;859
260604;2764
260605;7657
260606;1659
260607;3615
260608;1707
